order_item_id,order_id,product_id,quantity,item_price
2047,1374,1,2,23934.07
2048,1375,1,2,24159.48
2049,1375,2,2,56097.51
2050,1376,3,1,1978.82
2051,1377,1,2,23186.99
2052,1377,2,2,54226.18
2053,1377,5,1,4478.13
2054,1378,3,1,1949.26
2055,1378,1,2,23530.24
2056,1379,1,2,24285.97
2057,1380,7,2,876.08
2058,1380,1,1,23485.85
2059,1380,3,1,1935.2
2060,1381,7,2,870.76
2061,1381,1,2,23055.21
2062,1382,5,1,4083.38
2063,1382,1,2,24859.99
2064,1383,1,2,24736.9
2065,1384,1,1,24526.09
2066,1385,2,2,59984.54
2067,1386,5,2,4129.22
2068,1387,3,1,1980.81
2069,1387,7,2,885.66
2070,1388,4,1,769.98
2071,1388,2,2,58834.48
2072,1389,2,1,55073.05
2073,1389,1,1,24601.51
2074,1390,2,2,56690.45
2075,1391,2,1,59557.68
2076,1392,2,1,59166.2
2077,1392,1,1,22730.67
2078,1392,1,1,24226.56
2079,1393,5,2,4217.79
2080,1394,2,2,59407.07
2081,1395,1,2,22602.38
2082,1395,3,2,1865.12
2083,1396,1,2,24706.95
2084,1396,2,1,55959.73
2085,1396,1,1,22821.87
2086,1397,2,2,56700.15
2087,1398,3,2,1871.15
2088,1399,2,2,58134.86
2089,1400,5,2,4267.58
2090,1401,3,2,1814.45
2091,1401,2,1,59342.82
2092,1402,1,2,24381.02
2093,1403,2,2,54661.03
2094,1403,3,1,1895.4
2095,1404,5,1,4376.79
2096,1404,6,1,1173.35
2097,1405,1,1,24178.05
2098,1406,3,1,1938.56
2099,1407,5,1,4394.2
2100,1407,5,2,4302.61
2101,1408,6,1,1198.36
2102,1408,6,2,1149.35
2103,1409,4,1,743.33
2104,1409,1,1,22633.59
2105,1410,1,1,23949.08
2106,1410,2,1,56894.54
2107,1410,1,1,23748.11
2108,1411,4,1,744.94
2109,1412,4,1,765.56
2110,1413,5,1,4165.5
2111,1413,2,2,57494.37
2112,1414,5,1,4236.49
2113,1415,6,2,1111.76
2114,1415,3,1,1999.34
2115,1416,5,1,4302.18
2116,1416,1,2,22622.9
2117,1417,1,1,22516.31
2118,1418,1,1,24601.96
2119,1419,3,2,1887.43
2120,1420,1,2,22680.94
2121,1421,1,1,24238.15
2122,1421,1,2,23564.73
2123,1421,1,1,22636.71
2124,1422,4,1,720.43
2125,1423,1,1,24820.84
2126,1423,2,2,54576.76
2127,1424,7,1,851.64
2128,1425,2,2,54846.76
2129,1425,6,2,1126.22
2130,1426,1,1,24084.62
2131,1427,1,1,24317.44
2132,1427,1,2,22696.75
2133,1427,4,2,773.94
2134,1428,1,1,23253.08
2135,1429,2,1,56668.54
2136,1430,3,1,1860.53
2137,1431,1,1,23614.45
2138,1431,4,2,730.26
2139,1432,4,1,765.2
2140,1433,1,1,24704.29
2141,1433,5,2,4301.76
2142,1434,1,2,22719.29
2143,1435,1,2,24666.73
2144,1436,1,2,23206.35
2145,1436,7,1,885.64
2146,1436,5,1,4373.56
2147,1437,3,1,1971.58
2148,1438,5,1,4200.4
2149,1439,2,1,57783.36
2150,1440,5,1,4283.2
2151,1440,5,2,4334.61
2152,1441,1,2,22532.53
2153,1442,2,2,56397.59
2154,1442,2,2,59545.31
2155,1442,1,1,24197.25
2156,1443,3,1,1843.86
2157,1444,2,1,59603.71
2158,1445,4,2,794.95
2159,1446,2,2,55119.47
2160,1447,2,1,54738.31
2161,1448,1,1,23295.88
2162,1448,2,1,54641.95
2163,1448,4,2,739.81
2164,1449,1,1,22552.27
2165,1450,5,1,4326.79
2166,1451,4,1,738.39
2167,1452,5,2,4330.97
2168,1453,4,1,765.34
2169,1453,6,2,1194.39
2170,1454,1,1,24318.95
2171,1455,1,2,24823.96
2172,1456,1,2,23901.74
2173,1457,1,2,22813.81
2174,1458,2,2,59259.36
2175,1458,5,1,4347.85
2176,1459,1,2,24229.66
2177,1460,2,2,56466.89
2178,1461,3,1,1813.45
2179,1462,1,1,24606.14
2180,1463,2,2,56964.07
2181,1464,2,2,54710.17
2182,1465,1,1,24475.65
2183,1465,1,2,23780.75
2184,1466,4,2,752.84
2185,1467,1,1,24704.76
2186,1468,2,1,55188.78
2187,1469,2,2,56413.65
2188,1470,1,2,22984.29
2189,1471,3,1,1859.55
2190,1472,6,2,1083.84
2191,1473,1,1,24027.15
2192,1473,4,1,763.49
2193,1473,4,2,754.86
2194,1474,1,1,22611.92
2195,1475,6,1,1091.26
2196,1476,3,1,1820.93
2197,1477,1,2,23459.48
2198,1477,2,2,55899.61
2199,1478,3,2,1965.11
2200,1479,4,1,755.32
2201,1480,6,2,1187.58
2202,1481,3,2,1851.54
2203,1481,2,2,56447.78
2204,1481,1,1,23052.87
2205,1482,2,1,56871.87
2206,1483,1,1,22825.88
2207,1484,7,1,817.88
2208,1484,6,2,1185.68
2209,1485,6,1,1131.87
2210,1486,1,1,23112.0
2211,1486,6,1,1133.61
2212,1487,4,1,752.88
2213,1488,1,2,24929.88
2214,1488,5,2,4085.81
2215,1489,1,2,24083.66
2216,1489,2,2,59180.95
2217,1489,1,1,22737.6
2218,1490,5,2,4396.16
2219,1491,3,2,1807.47
2220,1492,4,1,760.78
2221,1493,1,2,24722.11
2222,1494,1,2,24102.52
2223,1495,4,1,731.61
2224,1495,2,2,54845.21
2225,1495,4,2,799.35
2226,1496,6,1,1113.46
2227,1496,1,2,22928.5
2228,1497,2,1,54342.8
2229,1498,6,1,1189.65
2230,1498,1,1,24578.93
2231,1499,1,2,24408.27
2232,1500,1,2,22822.45
2233,1501,1,1,22821.29
2234,1502,2,2,54196.8
2235,1503,4,2,738.72
2236,1504,2,1,54969.83
2237,1505,1,1,24787.14
2238,1505,3,1,1984.35
2239,1505,4,1,721.47
2240,1506,3,2,1840.07
2241,1507,1,1,23618.03
2242,1508,2,2,58692.01
2243,1509,3,1,1859.53
2244,1509,1,2,24596.55
2245,1510,1,2,24783.25
2246,1510,1,1,23287.1
2247,1511,2,2,57764.38
2248,1512,1,1,24771.09
2249,1513,1,2,23258.74
2250,1514,4,1,793.81
2251,1515,4,2,725.0
2252,1516,3,2,1938.7
2253,1516,1,1,22641.21
2254,1517,2,1,57820.16
2255,1517,2,1,57132.76
2256,1518,6,2,1136.79
2257,1519,2,2,58337.66
2258,1519,5,2,4274.04
2259,1520,1,2,23972.89
2260,1520,1,1,23075.21
2261,1521,2,1,54064.03
2262,1522,1,1,24515.24
2263,1522,1,2,24027.27
2264,1523,1,1,22773.2
2265,1524,2,2,58663.23
2266,1524,2,2,59130.66
2267,1525,2,2,54316.54
2268,1526,5,2,4068.44
2269,1527,2,2,58464.76
2270,1527,1,1,24268.81
2271,1528,1,2,24277.47
2272,1529,2,1,55054.03
2273,1530,3,2,1930.5
2274,1530,1,2,23494.09
2275,1530,1,2,22958.0
2276,1531,2,2,57310.97
2277,1531,1,1,22806.57
2278,1532,5,1,4126.39
2279,1533,1,1,22524.62
2280,1533,3,1,1866.67
2281,1533,3,1,1841.86
2282,1534,1,1,23537.12
2283,1535,7,1,839.81
2284,1535,1,1,23124.9
2285,1536,2,1,57197.26
2286,1536,1,2,23715.14
2287,1537,2,1,58666.08
2288,1538,4,1,774.65
2289,1538,6,2,1143.66
2290,1539,5,2,4073.42
2291,1540,2,2,56235.63
2292,1540,1,2,23964.66
2293,1541,1,1,23300.47
2294,1541,6,1,1089.96
2295,1541,5,1,4386.71
2296,1542,1,2,24540.57
2297,1543,4,2,750.89
2298,1543,2,1,58807.03
2299,1543,2,1,59773.8
2300,1544,1,2,24355.78
2301,1545,1,2,22813.6
2302,1545,5,2,4488.18
2303,1546,4,2,746.48
2304,1546,1,2,24327.76
2305,1547,1,2,23987.38
2306,1548,4,1,770.31
2307,1548,1,1,24962.38
2308,1549,7,1,810.02
2309,1550,1,2,24597.22
2310,1551,2,2,58670.23
2311,1552,1,1,23688.24
2312,1552,2,2,58088.76
2313,1553,3,2,1923.15
2314,1554,1,1,23219.7
2315,1554,2,2,56492.96
2316,1555,5,2,4218.27
2317,1556,7,2,820.3
2318,1556,2,1,59526.42
2319,1556,1,1,23414.8
2320,1557,2,2,58942.81
2321,1558,2,2,54633.59
2322,1559,2,1,58272.05
2323,1559,1,2,22815.49
2324,1560,2,1,59776.71
2325,1560,1,2,23728.52
2326,1561,6,1,1125.16
2327,1561,2,1,54117.02
2328,1562,2,2,56617.29
2329,1562,3,1,1923.87
2330,1563,3,2,1897.28
2331,1563,5,1,4346.71
2332,1564,4,1,738.88
2333,1564,5,1,4110.35
2334,1564,1,2,22736.92
2335,1565,2,1,54010.87
2336,1566,2,2,55732.86
2337,1567,7,1,828.42
2338,1568,3,2,1872.96
2339,1569,1,1,24237.99
2340,1569,5,2,4143.28
2341,1570,1,2,24394.34
2342,1571,1,2,23943.0
2343,1572,1,2,22507.11
2344,1573,2,1,56263.51
2345,1573,1,1,24427.6
2346,1573,2,1,54762.2
2347,1574,1,2,24687.35
2348,1575,4,1,780.86
2349,1575,2,1,59388.74
2350,1576,1,2,23766.37
2351,1576,1,2,24221.61
2352,1577,7,1,876.01
2353,1577,2,2,58825.83
2354,1577,7,2,818.79
2355,1578,1,1,22920.65
2356,1578,2,1,56157.26
2357,1579,2,2,56540.32
2358,1580,6,2,1134.22
2359,1581,1,1,22777.59
2360,1581,5,2,4296.61
2361,1582,6,1,1092.21
2362,1582,2,2,54915.95
2363,1583,2,2,57962.32
2364,1583,1,2,23529.37
2365,1584,4,1,748.79
2366,1585,2,1,59479.24
2367,1585,7,2,881.18
2368,1586,2,2,54064.02
2369,1586,6,2,1109.66
2370,1587,3,2,1850.36
2371,1587,2,2,54780.16
2372,1587,1,2,24483.84
2373,1588,1,1,23690.05
2374,1589,1,1,24542.19
2375,1589,2,1,57579.95
2376,1589,1,2,23412.73
2377,1590,2,1,54376.33
2378,1590,1,2,22769.91
2379,1591,5,2,4448.57
2380,1592,2,2,57058.41
2381,1592,2,1,54846.66
2382,1593,7,2,840.2
2383,1593,2,1,54150.84
2384,1594,2,2,57526.77
2385,1594,1,1,22818.92
2386,1595,4,2,725.96
2387,1595,1,1,23617.9
2388,1595,1,2,24233.02
2389,1596,1,1,23802.19
2390,1597,1,2,24044.24
2391,1597,5,2,4364.22
2392,1598,4,1,783.06
2393,1599,5,2,4158.12
2394,1600,2,1,55206.82
2395,1601,3,1,1951.66
2396,1602,1,1,23691.88
2397,1602,7,2,867.6
2398,1603,1,1,23489.36
2399,1603,4,1,750.51
2400,1604,1,2,24644.41
2401,1605,6,1,1102.16
2402,1606,1,1,23603.07
2403,1607,2,1,58035.13
2404,1608,1,1,24660.58
2405,1608,1,1,22777.49
2406,1609,1,1,24507.69
2407,1610,7,2,845.86
2408,1611,1,2,23715.93
2409,1612,2,1,57454.71
2410,1613,6,1,1101.58
2411,1614,1,1,24699.53
2412,1615,1,2,22582.06
2413,1616,1,2,23590.75
2414,1617,2,2,59114.63
2415,1617,4,2,781.01
2416,1617,2,2,55903.53
2417,1618,3,1,1894.09
2418,1619,1,1,24531.73
2419,1620,3,2,1802.07
2420,1621,1,2,24409.03
2421,1621,1,2,24919.66
2422,1622,3,1,1822.62
2423,1622,2,1,56856.35
2424,1623,6,1,1169.23
2425,1623,7,1,852.19
2426,1624,6,1,1107.22
2427,1625,4,2,747.25
2428,1626,1,2,24157.27
2429,1627,5,2,4303.07
2430,1627,5,2,4488.99
2431,1628,1,1,23675.93
2432,1629,4,1,727.17
2433,1629,4,1,779.7
2434,1629,2,1,58728.96
2435,1630,3,2,1871.56
2436,1630,1,1,24645.93
2437,1631,1,1,23292.5
2438,1631,1,1,23958.33
2439,1631,4,2,748.51
2440,1632,2,2,54022.32
2441,1632,1,1,22666.18
2442,1633,1,1,23621.21
2443,1634,2,1,58634.47
2444,1634,2,1,54801.09
2445,1634,3,2,1977.54
2446,1635,7,1,878.46
2447,1636,1,1,23682.93
2448,1637,1,2,22528.82
2449,1637,5,1,4402.49
2450,1638,4,1,798.87
2451,1639,6,1,1083.65
2452,1640,6,1,1087.69
2453,1640,3,2,1899.44
2454,1641,2,1,56700.57
2455,1642,1,1,24173.14
2456,1643,2,1,55241.02
2457,1644,1,1,23150.16
2458,1644,2,2,58134.65
2459,1645,2,2,55858.37
2460,1646,1,2,24183.79
2461,1647,3,1,1946.14
2462,1648,1,2,22854.03
2463,1648,2,1,55186.95
2464,1648,2,2,59740.89
2465,1649,1,1,24214.01
2466,1650,3,2,1960.71
2467,1650,1,1,24883.3
2468,1651,2,1,57121.08
2469,1652,7,2,818.6
2470,1653,3,2,1888.72
2471,1654,3,2,1944.25
2472,1655,4,2,772.01
2473,1655,6,1,1098.68
2474,1656,2,1,55487.59
2475,1657,3,1,1863.3
2476,1657,1,1,24414.41
2477,1657,2,1,58584.22
2478,1658,1,2,22953.05
2479,1659,5,2,4454.38
2480,1659,1,1,24846.45
2481,1660,7,2,839.98
2482,1661,3,1,1834.03
2483,1662,1,2,23885.32
2484,1663,1,2,24930.57
2485,1663,2,1,58145.12
2486,1664,2,1,57577.1
2487,1664,2,2,59809.25
2488,1665,6,1,1158.2
2489,1665,2,2,59143.16
2490,1665,2,1,55915.9
2491,1666,2,1,56900.35
2492,1667,2,1,59077.16
2493,1668,4,2,783.51
2494,1669,5,1,4291.84
2495,1669,2,2,58185.88
2496,1670,2,1,58080.28
2497,1671,4,1,727.59
2498,1671,1,1,23892.62
2499,1672,4,1,732.17
2500,1672,2,2,54817.5
2501,1673,4,2,778.73
2502,1673,5,1,4313.63
2503,1674,1,2,24648.33
2504,1674,2,2,56388.33
2505,1675,4,2,784.21
2506,1676,1,1,22739.23
2507,1676,4,1,796.77
2508,1677,4,1,753.06
2509,1678,2,2,57378.08
2510,1679,5,2,4397.41
2511,1680,1,1,23548.47
2512,1680,6,1,1158.74
2513,1681,5,1,4181.73
2514,1681,1,1,24797.6
2515,1682,1,1,23005.21
2516,1682,7,2,845.39
2517,1683,1,2,22996.63
2518,1684,3,2,1813.97
2519,1685,2,2,57955.97
2520,1685,1,1,22653.86
2521,1686,2,1,55876.1
2522,1687,1,1,23658.87
2523,1688,3,1,1955.2
2524,1689,2,1,58024.48
2525,1689,2,1,54870.2
2526,1690,3,2,1981.45
2527,1690,4,1,720.69
2528,1691,4,1,747.82
2529,1691,1,2,23506.78
2530,1691,5,1,4238.26
2531,1692,3,1,1964.65
2532,1692,3,2,1890.31
2533,1693,7,1,817.16
2534,1694,3,2,1975.5
2535,1695,5,1,4240.59
2536,1696,1,1,23082.63
2537,1697,1,2,24397.57
2538,1697,1,1,22537.5
2539,1697,5,1,4096.0
2540,1698,3,2,1900.51
2541,1698,1,1,24091.07
2542,1699,1,2,23192.56
2543,1699,2,2,55557.66
2544,1700,1,2,24185.55
2545,1701,1,1,23856.37
2546,1702,5,1,4414.04
2547,1702,5,1,4476.17
2548,1702,2,1,57639.07
2549,1703,1,1,23446.61
2550,1703,4,2,742.04
2551,1704,1,1,23741.0
2552,1705,2,2,54546.82
2553,1706,1,2,24127.94
2554,1706,6,2,1129.53
2555,1707,4,2,728.97
2556,1708,2,2,57223.02
2557,1709,2,2,59719.95
2558,1710,1,1,23530.23
2559,1711,2,2,59586.72
2560,1712,1,1,24267.58
2561,1712,1,1,24134.41
2562,1712,5,2,4414.83
2563,1713,2,2,57074.64
2564,1713,1,1,23035.44
2565,1713,1,1,22925.92
2566,1714,5,1,4369.47
2567,1715,2,1,59426.41
2568,1716,2,1,55057.17
2569,1716,2,1,56367.96
2570,1716,2,2,57512.92
2571,1717,4,2,744.75
2572,1718,7,1,848.52
2573,1718,1,2,24476.76
2574,1719,2,2,57113.62
2575,1720,2,1,54378.96
2576,1720,4,2,757.69
2577,1721,6,2,1121.98
2578,1722,6,2,1108.47
2579,1722,5,2,4386.69
2580,1723,1,2,23758.05
2581,1723,1,2,23036.59
2582,1723,1,1,24514.93
2583,1724,2,2,58997.59
2584,1725,2,1,59071.35
2585,1725,1,1,22579.05
2586,1726,3,2,1899.14
2587,1727,5,1,4365.34
2588,1728,1,2,24664.32
2589,1728,3,2,1924.68
2590,1729,3,2,1871.19
2591,1729,2,2,56548.07
2592,1730,2,2,55512.42
2593,1731,1,2,23204.2
2594,1732,4,2,726.4
2595,1733,2,1,55725.32
2596,1734,2,2,56591.06
2597,1735,2,1,54184.65
2598,1736,2,2,54623.04
2599,1736,3,1,1986.31
2600,1737,6,2,1103.58
2601,1737,5,2,4399.78
2602,1738,4,2,788.37
2603,1738,2,2,56310.3
2604,1739,5,2,4271.34
2605,1739,4,1,729.09
2606,1740,2,1,59391.83
2607,1740,2,2,57542.29
2608,1741,6,1,1095.26
2609,1742,3,1,1981.52
2610,1743,2,1,57337.42
2611,1743,2,2,57211.52
2612,1744,7,2,897.63
2613,1744,1,1,23196.42
2614,1745,1,1,22857.7
2615,1745,3,2,1863.9
2616,1746,1,1,23916.11
2617,1747,2,1,54702.27
2618,1748,1,1,24170.45
2619,1749,1,1,23773.06
2620,1749,2,2,58299.79
2621,1750,4,2,721.85
2622,1751,6,2,1095.19
2623,1752,2,1,56956.05
2624,1753,1,1,24980.04
2625,1754,2,2,55692.0
2626,1754,7,2,879.11
2627,1755,2,2,57999.68
2628,1756,1,1,24614.36
2629,1756,3,2,1924.06
2630,1757,1,2,23965.46
2631,1758,5,2,4256.82
2632,1759,2,2,59956.82
2633,1760,5,2,4366.33
2634,1761,1,2,24125.74
2635,1762,1,2,24604.83
2636,1763,1,1,23526.75
2637,1764,2,2,58679.76
2638,1764,2,1,54251.28
2639,1765,7,1,881.84
2640,1766,4,1,765.88
2641,1766,4,2,764.79
2642,1767,4,2,721.52
2643,1768,2,1,57072.11
2644,1768,5,2,4247.56
2645,1769,5,1,4286.51
2646,1770,5,1,4360.42
2647,1771,3,2,1998.91
2648,1772,1,1,23935.73
2649,1773,1,1,23096.91
2650,1773,6,2,1183.32
2651,1774,4,2,777.89
2652,1774,7,1,847.62
2653,1775,4,1,775.35
2654,1776,7,1,822.06
2655,1776,4,1,727.87
2656,1777,3,2,1822.5
2657,1777,5,1,4407.05
2658,1777,1,1,23433.92
2659,1778,2,1,59599.35
2660,1779,2,1,55917.91
2661,1779,1,2,23390.53
2662,1779,1,2,24312.18
2663,1780,1,1,23498.32
2664,1780,2,2,55634.8
2665,1781,4,1,787.9
2666,1781,4,2,720.78
2667,1782,4,1,724.15
2668,1783,2,1,59660.14
2669,1783,5,1,4121.16
2670,1783,1,2,24451.3
2671,1784,2,1,57188.92
2672,1784,5,2,4337.1
2673,1785,1,1,22869.37
2674,1785,1,2,24330.73
2675,1786,7,2,882.45
2676,1786,4,2,726.7
2677,1787,1,1,24936.7
2678,1788,5,1,4306.88
2679,1788,2,2,59172.62
2680,1789,1,1,24570.11
2681,1789,1,2,24303.72
2682,1790,1,2,22910.46
2683,1791,4,2,728.66
2684,1792,2,1,55027.95
2685,1793,3,2,1829.51
2686,1793,1,2,22720.02
2687,1794,4,2,749.32
2688,1794,2,2,56774.17
2689,1795,4,1,745.15
2690,1796,1,1,24659.84
2691,1796,2,2,58952.27
2692,1797,6,2,1149.24
2693,1797,5,2,4229.35
2694,1797,7,1,810.48
2695,1798,2,1,59250.73
2696,1799,3,2,1970.3
2697,1800,6,1,1174.19
2698,1800,2,1,57117.01
2699,1801,4,2,796.33
2700,1802,4,1,767.35
2701,1802,2,1,55120.68
2702,1803,1,1,22791.11
2703,1804,1,1,23484.94
2704,1805,2,1,57325.94
2705,1806,4,2,774.99
2706,1807,2,1,58529.24
2707,1808,2,2,56733.7
2708,1808,1,1,22528.47
2709,1809,6,2,1180.29
2710,1809,1,2,24544.96
2711,1810,2,1,57853.92
2712,1811,7,2,852.89
2713,1811,7,2,818.69
2714,1812,4,1,798.22
2715,1812,5,1,4303.27
2716,1812,7,2,892.22
2717,1813,2,1,58138.21
2718,1814,5,2,4203.26
2719,1814,4,1,752.18
2720,1815,5,1,4310.79
2721,1816,4,2,756.66
2722,1817,1,1,23133.64
2723,1817,1,1,24426.2
2724,1818,5,2,4067.49
2725,1818,6,1,1162.07
2726,1819,3,2,1897.0
2727,1819,1,2,22753.16
2728,1820,2,2,57385.81
2729,1820,3,2,1873.62
2730,1821,5,1,4206.7
2731,1822,3,2,1912.07
2732,1822,3,1,1890.85
2733,1823,2,2,57462.73
2734,1823,1,2,24339.29
2735,1824,5,2,4112.22
2736,1825,3,2,1851.37
2737,1826,4,1,759.19
2738,1827,5,2,4478.91
2739,1828,1,2,23269.31
2740,1829,2,2,55890.05
2741,1830,2,1,56146.71
2742,1831,4,1,737.61
2743,1831,5,1,4311.47
2744,1831,2,1,59116.0
2745,1832,2,2,58421.98
2746,1832,1,2,23660.83
2747,1833,2,1,59582.2
2748,1834,1,1,24716.47
2749,1835,1,1,22767.21
2750,1835,3,1,1874.0
2751,1836,1,2,23808.15
2752,1836,5,1,4375.18
2753,1837,2,1,58475.19
2754,1838,1,1,24387.35
2755,1838,5,2,4380.13
2756,1839,1,2,24949.79
2757,1839,2,2,54248.25
2758,1840,2,2,54426.15
2759,1841,4,2,789.91
2760,1842,5,2,4180.02
2761,1843,1,1,23799.17
2762,1844,2,2,58752.02
2763,1844,1,1,22811.84
2764,1845,4,2,743.3
2765,1846,6,1,1131.94
2766,1847,2,2,59659.79
2767,1848,2,1,55433.43
2768,1849,1,1,23689.14
2769,1850,1,1,24109.73
2770,1850,1,1,24655.38
2771,1851,4,2,754.25
2772,1851,2,1,59370.4
2773,1852,4,1,777.53
2774,1853,6,2,1165.18
2775,1854,3,1,1907.02
2776,1854,5,2,4284.37
2777,1854,1,2,23130.7
2778,1855,1,1,24152.43
2779,1856,3,1,1871.98
2780,1857,5,2,4139.27
2781,1857,2,1,54188.17
2782,1857,1,1,24334.8
2783,1858,2,1,57048.98
2784,1859,4,2,763.53
2785,1860,1,2,24085.82
2786,1861,2,2,55014.62
2787,1861,1,1,24140.28
2788,1862,4,1,772.76
2789,1863,2,1,54649.36
2790,1864,1,2,23421.41
2791,1864,2,2,56979.3
2792,1864,2,2,59123.69
2793,1865,1,1,22830.17
2794,1866,2,2,59132.45
2795,1867,1,1,24054.56
2796,1868,1,1,23079.65
2797,1868,1,1,24836.63
2798,1869,3,1,1885.86
2799,1870,2,2,55087.17
2800,1871,2,1,58325.36
2801,1871,4,1,738.15
2802,1872,5,1,4416.39
2803,1873,2,2,57327.58
2804,1873,3,2,1961.96
2805,1873,7,2,828.54
2806,1874,3,2,1991.98
2807,1874,6,1,1140.67
2808,1875,4,1,755.43
2809,1876,2,2,57073.27
2810,1877,1,2,23752.8
2811,1878,2,1,56252.26
2812,1878,2,2,59453.51
2813,1879,2,1,54022.61
2814,1879,7,1,812.11
2815,1879,2,2,55908.91
2816,1880,2,2,59079.33
2817,1881,3,2,1906.54
2818,1882,2,1,55598.27
2819,1883,1,1,23753.62
2820,1883,1,1,24725.76
2821,1884,2,1,54722.04
2822,1885,6,2,1191.35
2823,1886,1,2,24493.79
2824,1887,5,2,4095.24
2825,1888,1,1,23536.2
2826,1889,2,2,58191.81
2827,1890,1,1,23092.45
2828,1890,2,1,56935.18
2829,1891,1,1,23835.96
2830,1892,1,2,24083.84
2831,1892,2,1,59260.11
2832,1893,1,2,23318.05
2833,1894,1,1,24973.8
2834,1895,1,2,23634.38
2835,1896,4,1,746.46
2836,1897,2,1,54268.51
2837,1898,6,1,1194.88
2838,1899,1,2,23274.41
2839,1900,1,1,23062.26
2840,1901,1,2,23340.41
2841,1902,4,2,742.23
2842,1903,1,2,23544.92
2843,1903,2,2,58951.93
2844,1903,1,2,22720.32
2845,1904,1,2,24109.2
2846,1904,2,2,58921.76
2847,1905,1,2,24488.04
2848,1906,2,1,57229.96
2849,1906,1,1,23612.01
2850,1906,2,2,59413.47
2851,1907,5,2,4293.52
2852,1907,5,2,4094.32
2853,1908,1,1,23146.62
2854,1909,1,2,24370.09
2855,1910,3,2,1898.71
2856,1911,4,1,748.11
2857,1911,3,2,1869.52
2858,1912,1,1,23419.62
2859,1912,4,2,768.17
2860,1913,1,1,23424.72
2861,1914,3,1,1849.98
2862,1914,3,1,1976.93
2863,1915,2,2,56774.17
2864,1915,6,2,1193.08
2865,1916,1,1,22945.63
2866,1916,1,2,24524.19
2867,1917,3,2,1981.28
2868,1917,2,1,58298.86
2869,1918,1,1,24305.24
2870,1919,1,2,23276.5
2871,1920,1,2,24234.7
2872,1921,1,1,24404.36
2873,1921,3,2,1850.23
2874,1922,4,2,789.11
2875,1922,1,1,23490.59
2876,1923,3,1,1869.55
2877,1924,3,1,1859.12
2878,1924,1,1,24470.3
2879,1925,7,2,826.16
2880,1925,2,2,58120.61
2881,1926,4,1,763.73
2882,1927,7,2,835.64
2883,1927,2,1,58816.07
2884,1928,4,1,783.31
2885,1928,2,2,56659.08
2886,1929,1,2,22625.16
2887,1929,3,1,1955.6
2888,1930,2,2,58171.91
2889,1931,7,2,815.1
2890,1932,1,1,23251.64
2891,1933,1,1,24036.6
2892,1934,5,1,4460.62
2893,1935,5,2,4202.61
2894,1936,2,2,59991.7
2895,1937,1,1,24084.42
2896,1938,2,2,54055.52
2897,1939,1,2,23816.3
2898,1940,2,1,55764.02
2899,1941,2,1,55872.77
2900,1942,6,2,1107.87
2901,1943,1,1,23991.58
2902,1944,1,2,24177.44
2903,1945,1,2,23263.31
2904,1945,2,2,54425.23
2905,1946,2,2,54849.31
2906,1947,1,1,24810.89
2907,1947,7,1,865.45
2908,1948,2,1,59694.48
2909,1949,1,1,24059.07
2910,1949,1,2,23580.99
2911,1950,4,2,793.97
2912,1950,1,1,24252.85
2913,1951,7,1,833.68
2914,1952,3,2,1845.97
2915,1953,1,2,23640.77
2916,1954,7,1,831.38
2917,1955,1,2,22535.69
2918,1956,4,2,777.29
2919,1956,1,1,22877.29
2920,1957,1,2,24065.61
2921,1957,1,2,23594.91
2922,1958,5,1,4165.31
2923,1959,1,1,23262.2
2924,1960,6,2,1162.04
2925,1960,5,1,4251.7
2926,1960,1,2,23717.54
2927,1961,1,1,24288.91
2928,1961,2,1,59455.59
2929,1962,1,1,23292.11
2930,1963,2,2,59303.99
2931,1963,2,1,55894.77
2932,1964,6,1,1197.46
2933,1965,1,1,23434.09
2934,1965,1,2,22780.6
2935,1966,2,2,54046.7
2936,1967,1,2,24059.38
2937,1967,1,1,22506.75
2938,1968,3,1,1872.66
2939,1969,6,2,1165.25
2940,1970,1,2,24117.68
2941,1971,2,1,55258.65
2942,1972,2,2,55288.41
2943,1973,1,2,24876.34
2944,1974,4,1,750.24
2945,1974,3,2,1835.89
2946,1974,1,2,24022.5
2947,1975,2,1,54369.85
2948,1976,2,2,54455.23
2949,1976,5,1,4420.13
2950,1976,2,1,55134.1
2951,1977,4,2,742.09
2952,1978,1,2,23305.85
2953,1979,2,1,58993.43
2954,1979,1,2,22686.86
2955,1980,1,2,24947.32
2956,1981,7,1,895.42
2957,1982,7,2,824.01
2958,1983,2,1,56510.3
2959,1984,1,1,24176.76
2960,1985,5,2,4316.92
2961,1985,7,1,828.93
2962,1986,3,2,1893.81
2963,1987,3,1,1878.8
2964,1988,1,2,23675.62
2965,1989,1,1,24259.86
2966,1989,6,1,1168.0
2967,1989,1,2,24831.36
2968,1990,1,1,22767.3
2969,1991,3,1,1957.26
2970,1992,7,2,816.5
2971,1992,5,1,4161.97
2972,1993,1,1,23350.69
2973,1993,5,1,4247.64
2974,1994,1,1,24561.81
2975,1994,1,2,24679.49
2976,1995,2,1,54308.01
2977,1996,1,2,24282.54
2978,1997,1,2,22627.13
2979,1998,3,1,1881.08
2980,1999,5,1,4110.27
2981,2000,4,2,725.48
2982,2000,7,1,846.59
2983,2000,5,2,4395.23
2984,2001,1,2,22819.62
2985,2001,2,2,58361.18
2986,2002,5,1,4218.97
2987,2002,5,2,4078.98
