payment_id,order_id,payment_method,payment_status,amount_paid,payment_date
1110,1110,CARD,SUCCESS,1,2024-05-28
1111,1111,CARD,SUCCESS,1,2024-06-08
1112,1112,CARD,FAILED,0,2024-04-13
1113,1113,NETBANKING,SUCCESS,1,2024-12-02
1114,1114,NETBANKING,SUCCESS,1,2023-07-27
1115,1115,NETBANKING,SUCCESS,1,2023-06-02
1116,1116,CARD,SUCCESS,1,2023-06-22
1117,1117,NETBANKING,SUCCESS,1,2021-11-19
1118,1118,UPI,SUCCESS,1,2022-06-13
1119,1119,UPI,SUCCESS,1,2022-02-19
1120,1120,CARD,SUCCESS,1,2024-02-26
1121,1121,NETBANKING,SUCCESS,1,2024-07-11
1122,1122,UPI,SUCCESS,1,2024-10-09
1123,1123,CARD,SUCCESS,1,2024-12-29
1124,1124,CARD,SUCCESS,1,2022-01-17
1125,1125,NETBANKING,SUCCESS,1,2024-06-15
1126,1126,CARD,SUCCESS,1,2023-07-02
1127,1127,CARD,SUCCESS,1,2024-12-16
1128,1128,CARD,FAILED,0,2023-08-16
1129,1129,CARD,SUCCESS,1,2024-09-11
1130,1130,UPI,SUCCESS,1,2021-06-06
1131,1131,CARD,SUCCESS,1,2021-12-31
1132,1132,CARD,SUCCESS,1,2024-10-30
1133,1133,CARD,SUCCESS,1,2024-10-31
1134,1134,UPI,SUCCESS,1,2024-07-27
1135,1135,NETBANKING,FAILED,0,2024-05-18
1136,1136,NETBANKING,SUCCESS,1,2024-06-02
1137,1137,UPI,FAILED,0,2023-11-13
1138,1138,NETBANKING,FAILED,0,2024-08-03
1139,1139,NETBANKING,SUCCESS,1,2023-04-10
1140,1140,CARD,SUCCESS,1,2023-07-27
1141,1141,CARD,SUCCESS,1,2024-06-16
1142,1142,CARD,SUCCESS,1,2024-12-10
1143,1143,CARD,SUCCESS,1,2024-10-22
1144,1144,UPI,SUCCESS,1,2024-12-14
1145,1145,UPI,SUCCESS,1,2024-12-02
1146,1146,UPI,SUCCESS,1,2023-08-26
1147,1147,NETBANKING,SUCCESS,1,2024-11-24
1148,1148,NETBANKING,SUCCESS,1,2023-12-21
1149,1149,UPI,SUCCESS,1,2024-07-28
1150,1150,NETBANKING,SUCCESS,1,2024-01-18
1151,1151,CARD,SUCCESS,1,2024-12-30
1152,1152,UPI,SUCCESS,1,2021-08-17
1153,1153,NETBANKING,SUCCESS,1,2023-07-26
1154,1154,NETBANKING,SUCCESS,1,2024-08-11
1155,1155,CARD,SUCCESS,1,2023-12-13
1156,1156,CARD,SUCCESS,1,2024-11-05
1157,1157,UPI,SUCCESS,1,2024-08-12
1158,1158,CARD,SUCCESS,1,2024-08-19
1159,1159,NETBANKING,SUCCESS,1,2023-12-01
1160,1160,UPI,SUCCESS,1,2022-08-04
1161,1161,CARD,SUCCESS,1,2024-11-20
1162,1162,NETBANKING,SUCCESS,1,2024-05-12
1163,1163,UPI,SUCCESS,1,2022-06-04
1164,1164,UPI,SUCCESS,1,2022-03-08
1165,1165,UPI,SUCCESS,1,2022-12-31
1166,1166,NETBANKING,SUCCESS,1,2024-12-14
1167,1167,CARD,SUCCESS,1,2024-10-01
1168,1168,NETBANKING,SUCCESS,1,2024-11-24
1169,1169,UPI,FAILED,0,2023-01-17
1170,1170,CARD,SUCCESS,1,2022-07-16
1171,1171,NETBANKING,SUCCESS,1,2024-11-15
1172,1172,CARD,FAILED,0,2023-12-01
1173,1173,CARD,SUCCESS,1,2023-06-01
1174,1174,UPI,SUCCESS,1,2023-09-01
1175,1175,UPI,SUCCESS,1,2024-06-08
1176,1176,CARD,SUCCESS,1,2024-08-29
1177,1177,NETBANKING,SUCCESS,1,2024-02-10
1178,1178,NETBANKING,SUCCESS,1,2022-12-12
1179,1179,CARD,SUCCESS,1,2024-10-14
1180,1180,CARD,SUCCESS,1,2024-04-21
1181,1181,UPI,SUCCESS,1,2024-05-16
1182,1182,CARD,SUCCESS,1,2023-07-24
1183,1183,CARD,SUCCESS,1,2023-11-25
1184,1184,CARD,SUCCESS,1,2024-01-15
1185,1185,NETBANKING,SUCCESS,1,2023-12-15
1186,1186,NETBANKING,SUCCESS,1,2024-09-04
1187,1187,NETBANKING,SUCCESS,1,2024-09-01
1188,1188,NETBANKING,SUCCESS,1,2022-11-23
1189,1189,CARD,SUCCESS,1,2024-01-17
1190,1190,NETBANKING,SUCCESS,1,2023-11-25
1191,1191,CARD,SUCCESS,1,2023-07-14
1192,1192,NETBANKING,SUCCESS,1,2022-12-24
1193,1193,UPI,SUCCESS,1,2024-01-16
1194,1194,NETBANKING,SUCCESS,1,2024-09-26
1195,1195,NETBANKING,SUCCESS,1,2024-06-24
1196,1196,UPI,SUCCESS,1,2022-09-12
1197,1197,UPI,SUCCESS,1,2022-12-08
1198,1198,CARD,SUCCESS,1,2023-12-21
1199,1199,CARD,SUCCESS,1,2024-08-28
1200,1200,CARD,SUCCESS,1,2024-11-15
1201,1201,UPI,SUCCESS,1,2024-05-12
1202,1202,CARD,SUCCESS,1,2024-04-25
1203,1203,UPI,SUCCESS,1,2021-03-28
1204,1204,NETBANKING,SUCCESS,1,2023-09-11
1205,1205,NETBANKING,SUCCESS,1,2024-12-22
1206,1206,NETBANKING,SUCCESS,1,2024-09-28
1207,1207,UPI,SUCCESS,1,2024-10-08
1208,1208,UPI,SUCCESS,1,2024-04-20
1209,1209,CARD,SUCCESS,1,2024-08-26
1210,1210,UPI,SUCCESS,1,2024-12-14
1211,1211,NETBANKING,SUCCESS,1,2024-01-14
1212,1212,CARD,SUCCESS,1,2024-09-26
1213,1213,UPI,SUCCESS,1,2024-12-27
1214,1214,UPI,SUCCESS,1,2024-02-08
1215,1215,UPI,SUCCESS,1,2024-03-02
1216,1216,NETBANKING,SUCCESS,1,2022-03-02
1217,1217,CARD,SUCCESS,1,2023-09-17
1218,1218,NETBANKING,SUCCESS,1,2024-05-11
1219,1219,UPI,SUCCESS,1,2023-08-19
1220,1220,NETBANKING,SUCCESS,1,2024-05-01
1221,1221,UPI,SUCCESS,1,2024-11-29
1222,1222,CARD,SUCCESS,1,2024-12-31
1223,1223,NETBANKING,SUCCESS,1,2024-07-26
1224,1224,NETBANKING,SUCCESS,1,2024-11-27
1225,1225,CARD,SUCCESS,1,2024-04-23
1226,1226,CARD,SUCCESS,1,2024-07-09
1227,1227,NETBANKING,SUCCESS,1,2024-10-08
1228,1228,NETBANKING,SUCCESS,1,2023-10-27
1229,1229,UPI,SUCCESS,1,2024-11-28
1230,1230,CARD,SUCCESS,1,2024-12-06
1231,1231,UPI,SUCCESS,1,2024-11-22
1232,1232,UPI,SUCCESS,1,2024-12-13
1233,1233,CARD,SUCCESS,1,2024-12-14
1234,1234,CARD,SUCCESS,1,2023-04-29
1235,1235,UPI,SUCCESS,1,2024-11-23
1236,1236,UPI,SUCCESS,1,2024-01-24
1237,1237,NETBANKING,SUCCESS,1,2022-07-25
1238,1238,CARD,SUCCESS,1,2024-11-02
1239,1239,NETBANKING,SUCCESS,1,2024-11-18
1240,1240,NETBANKING,SUCCESS,1,2024-12-30
1241,1241,NETBANKING,SUCCESS,1,2024-11-14
1242,1242,CARD,SUCCESS,1,2024-12-19
1243,1243,NETBANKING,SUCCESS,1,2023-04-01
1244,1244,NETBANKING,SUCCESS,1,2023-08-30
1245,1245,UPI,SUCCESS,1,2024-11-23
1246,1246,UPI,SUCCESS,1,2022-12-25
1247,1247,UPI,SUCCESS,1,2022-12-08
1248,1248,NETBANKING,SUCCESS,1,2022-07-24
1249,1249,NETBANKING,SUCCESS,1,2024-02-01
1250,1250,NETBANKING,SUCCESS,1,2023-02-03
1251,1251,CARD,SUCCESS,1,2024-04-23
1252,1252,NETBANKING,SUCCESS,1,2023-07-25
1253,1253,NETBANKING,SUCCESS,1,2023-12-23
1254,1254,CARD,SUCCESS,1,2023-05-01
1255,1255,UPI,SUCCESS,1,2024-03-10
1256,1256,UPI,FAILED,0,2022-05-22
1257,1257,NETBANKING,SUCCESS,1,2024-08-28
1258,1258,CARD,SUCCESS,1,2024-12-10
1259,1259,CARD,SUCCESS,1,2024-09-17
1260,1260,UPI,SUCCESS,1,2024-05-20
1261,1261,CARD,SUCCESS,1,2024-11-03
1262,1262,UPI,SUCCESS,1,2024-11-07
1263,1263,NETBANKING,SUCCESS,1,2024-12-01
1264,1264,CARD,SUCCESS,1,2024-10-19
1265,1265,NETBANKING,SUCCESS,1,2024-04-12
1266,1266,UPI,SUCCESS,1,2024-03-01
1267,1267,UPI,SUCCESS,1,2021-05-23
1268,1268,NETBANKING,SUCCESS,1,2024-05-05
1269,1269,CARD,FAILED,0,2021-08-22
1270,1270,CARD,SUCCESS,1,2024-06-21
1271,1271,NETBANKING,SUCCESS,1,2023-10-18
1272,1272,NETBANKING,SUCCESS,1,2024-08-25
1273,1273,NETBANKING,SUCCESS,1,2024-01-29
1274,1274,CARD,SUCCESS,1,2024-03-21
1275,1275,UPI,SUCCESS,1,2022-05-12
1276,1276,CARD,SUCCESS,1,2024-08-27
1277,1277,NETBANKING,SUCCESS,1,2024-12-01
1278,1278,CARD,SUCCESS,1,2022-09-04
1279,1279,CARD,SUCCESS,1,2022-06-03
1280,1280,NETBANKING,SUCCESS,1,2023-10-05
1281,1281,UPI,SUCCESS,1,2024-02-27
1282,1282,CARD,SUCCESS,1,2023-07-11
1283,1283,CARD,SUCCESS,1,2025-01-01
1284,1284,UPI,SUCCESS,1,2024-05-10
1285,1285,NETBANKING,SUCCESS,1,2024-05-28
1286,1286,NETBANKING,SUCCESS,1,2024-09-02
1287,1287,NETBANKING,SUCCESS,1,2024-10-15
1288,1288,CARD,SUCCESS,1,2024-11-20
1289,1289,UPI,SUCCESS,1,2024-03-02
1290,1290,CARD,SUCCESS,1,2024-03-15
1291,1291,CARD,FAILED,0,2024-05-17
1292,1292,CARD,SUCCESS,1,2024-04-19
1293,1293,UPI,SUCCESS,1,2024-03-25
1294,1294,CARD,SUCCESS,1,2024-03-27
1295,1295,CARD,SUCCESS,1,2022-06-12
1296,1296,NETBANKING,SUCCESS,1,2022-09-12
1297,1297,CARD,SUCCESS,1,2023-06-03
1298,1298,UPI,FAILED,0,2024-10-26
1299,1299,NETBANKING,SUCCESS,1,2024-10-22
1300,1300,CARD,SUCCESS,1,2023-07-16
1301,1301,CARD,SUCCESS,1,2024-08-31
1302,1302,UPI,SUCCESS,1,2024-03-26
1303,1303,NETBANKING,SUCCESS,1,2024-04-04
1304,1304,CARD,SUCCESS,1,2024-10-25
1305,1305,CARD,SUCCESS,1,2024-07-24
1306,1306,NETBANKING,SUCCESS,1,2024-08-22
1307,1307,CARD,SUCCESS,1,2024-08-24
1308,1308,UPI,SUCCESS,1,2024-07-26
1309,1309,UPI,SUCCESS,1,2023-03-12
1310,1310,NETBANKING,SUCCESS,1,2024-09-28
1311,1311,CARD,SUCCESS,1,2024-12-17
1312,1312,CARD,SUCCESS,1,2024-12-21
1313,1313,UPI,SUCCESS,1,2024-08-22
1314,1314,CARD,SUCCESS,1,2024-02-08
1315,1315,UPI,SUCCESS,1,2024-03-19
1316,1316,UPI,SUCCESS,1,2024-12-17
1317,1317,UPI,SUCCESS,1,2024-12-13
1318,1318,UPI,SUCCESS,1,2024-11-23
1319,1319,UPI,SUCCESS,1,2022-01-21
1320,1320,NETBANKING,SUCCESS,1,2024-06-14
1321,1321,NETBANKING,SUCCESS,1,2024-10-23
1322,1322,UPI,SUCCESS,1,2024-06-25
1323,1323,CARD,SUCCESS,1,2024-08-23
1324,1324,CARD,SUCCESS,1,2024-06-07
1325,1325,CARD,SUCCESS,1,2023-11-17
1326,1326,UPI,SUCCESS,1,2024-04-05
1327,1327,CARD,SUCCESS,1,2022-10-29
1328,1328,UPI,SUCCESS,1,2024-04-03
1329,1329,CARD,SUCCESS,1,2023-02-02
1330,1330,UPI,SUCCESS,1,2022-11-10
1331,1331,CARD,SUCCESS,1,2023-11-10
1332,1332,NETBANKING,SUCCESS,1,2022-11-27
1333,1333,UPI,SUCCESS,1,2021-11-03
1334,1334,UPI,SUCCESS,1,2024-12-02
1335,1335,CARD,SUCCESS,1,2024-06-28
1336,1336,NETBANKING,SUCCESS,1,2023-01-07
1337,1337,NETBANKING,SUCCESS,1,2023-07-03
1338,1338,CARD,SUCCESS,1,2024-12-09
1339,1339,UPI,SUCCESS,1,2024-11-21
1340,1340,UPI,SUCCESS,1,2024-01-23
1341,1341,UPI,SUCCESS,1,2024-09-02
1342,1342,UPI,SUCCESS,1,2024-08-15
1343,1343,UPI,SUCCESS,1,2024-06-22
1344,1344,NETBANKING,SUCCESS,1,2024-12-06
1345,1345,CARD,SUCCESS,1,2024-09-08
1346,1346,UPI,SUCCESS,1,2024-12-23
1347,1347,CARD,FAILED,0,2024-06-04
1348,1348,UPI,SUCCESS,1,2022-11-23
1349,1349,UPI,SUCCESS,1,2024-10-14
1350,1350,UPI,SUCCESS,1,2023-02-22
1351,1351,UPI,SUCCESS,1,2024-01-22
1352,1352,UPI,SUCCESS,1,2023-10-16
1353,1353,UPI,SUCCESS,1,2021-10-29
1354,1354,NETBANKING,SUCCESS,1,2024-12-08
1355,1355,UPI,SUCCESS,1,2023-04-01
1356,1356,CARD,SUCCESS,1,2024-08-13
1357,1357,NETBANKING,SUCCESS,1,2024-03-11
1358,1358,UPI,FAILED,0,2024-12-16
1359,1359,CARD,SUCCESS,1,2024-05-01
1360,1360,NETBANKING,SUCCESS,1,2023-08-29
1361,1361,CARD,SUCCESS,1,2024-10-05
1362,1362,CARD,SUCCESS,1,2023-11-23
1363,1363,CARD,SUCCESS,1,2024-01-26
1364,1364,CARD,SUCCESS,1,2024-10-27
1365,1365,UPI,SUCCESS,1,2023-10-12
1366,1366,UPI,SUCCESS,1,2024-06-13
1367,1367,UPI,SUCCESS,1,2023-01-20
1368,1368,UPI,SUCCESS,1,2021-11-18
1369,1369,UPI,FAILED,0,2023-12-16
1370,1370,UPI,SUCCESS,1,2023-10-27
1371,1371,CARD,SUCCESS,1,2024-12-28
1372,1372,UPI,SUCCESS,1,2024-06-29
1373,1373,CARD,SUCCESS,1,2023-11-19
1374,1374,CARD,SUCCESS,1,2024-10-08
1375,1375,UPI,SUCCESS,1,2024-11-06
1376,1376,NETBANKING,SUCCESS,1,2024-03-04
1377,1377,UPI,SUCCESS,1,2024-09-18
1378,1378,UPI,SUCCESS,1,2024-10-23
1379,1379,NETBANKING,SUCCESS,1,2024-05-15
1380,1380,UPI,SUCCESS,1,2024-11-28
1381,1381,UPI,SUCCESS,1,2023-01-05
1382,1382,UPI,SUCCESS,1,2024-11-07
1383,1383,CARD,SUCCESS,1,2024-11-15
1384,1384,NETBANKING,SUCCESS,1,2024-02-17
1385,1385,UPI,SUCCESS,1,2024-07-26
1386,1386,UPI,FAILED,0,2024-10-13
1387,1387,NETBANKING,SUCCESS,1,2024-05-27
1388,1388,UPI,SUCCESS,1,2024-12-03
1389,1389,UPI,SUCCESS,1,2022-01-12
1390,1390,NETBANKING,SUCCESS,1,2024-11-21
1391,1391,CARD,SUCCESS,1,2023-11-26
1392,1392,CARD,SUCCESS,1,2024-09-09
1393,1393,NETBANKING,SUCCESS,1,2024-05-19
1394,1394,NETBANKING,SUCCESS,1,2022-08-12
1395,1395,CARD,SUCCESS,1,2023-05-03
1396,1396,UPI,SUCCESS,1,2023-10-01
1397,1397,NETBANKING,SUCCESS,1,2024-10-10
1398,1398,CARD,SUCCESS,1,2024-11-30
1399,1399,CARD,FAILED,0,2024-11-28
1400,1400,CARD,FAILED,0,2024-11-11
1401,1401,CARD,SUCCESS,1,2024-12-10
1402,1402,NETBANKING,SUCCESS,1,2024-03-10
1403,1403,CARD,SUCCESS,1,2023-05-01
1404,1404,UPI,SUCCESS,1,2024-03-29
1405,1405,CARD,SUCCESS,1,2024-08-15
1406,1406,CARD,SUCCESS,1,2024-10-22
1407,1407,NETBANKING,SUCCESS,1,2022-03-21
1408,1408,NETBANKING,SUCCESS,1,2021-07-28
1409,1409,UPI,SUCCESS,1,2022-03-18
1410,1410,CARD,SUCCESS,1,2023-12-21
1411,1411,NETBANKING,SUCCESS,1,2022-06-13
1412,1412,CARD,SUCCESS,1,2023-11-07
1413,1413,UPI,SUCCESS,1,2024-11-29
1414,1414,UPI,SUCCESS,1,2024-03-03
1415,1415,CARD,SUCCESS,1,2023-10-14
1416,1416,CARD,SUCCESS,1,2023-10-02
1417,1417,CARD,SUCCESS,1,2024-12-01
1418,1418,NETBANKING,SUCCESS,1,2023-03-16
1419,1419,NETBANKING,SUCCESS,1,2023-01-01
1420,1420,UPI,SUCCESS,1,2024-11-21
1421,1421,CARD,SUCCESS,1,2024-02-27
1422,1422,NETBANKING,SUCCESS,1,2024-10-08
1423,1423,CARD,SUCCESS,1,2023-12-09
1424,1424,CARD,SUCCESS,1,2024-04-18
1425,1425,NETBANKING,SUCCESS,1,2024-06-23
1426,1426,UPI,SUCCESS,1,2024-06-19
1427,1427,UPI,SUCCESS,1,2024-04-12
1428,1428,CARD,FAILED,0,2024-04-04
1429,1429,UPI,SUCCESS,1,2024-08-13
1430,1430,UPI,SUCCESS,1,2024-06-09
1431,1431,NETBANKING,SUCCESS,1,2023-03-21
1432,1432,NETBANKING,SUCCESS,1,2024-12-24
1433,1433,UPI,SUCCESS,1,2023-11-20
1434,1434,NETBANKING,SUCCESS,1,2023-12-20
1435,1435,UPI,SUCCESS,1,2023-05-01
1436,1436,CARD,SUCCESS,1,2022-11-28
1437,1437,NETBANKING,SUCCESS,1,2024-12-12
1438,1438,UPI,SUCCESS,1,2024-09-13
1439,1439,CARD,SUCCESS,1,2024-07-18
1440,1440,UPI,SUCCESS,1,2024-12-19
1441,1441,UPI,SUCCESS,1,2021-11-14
1442,1442,NETBANKING,SUCCESS,1,2022-06-18
1443,1443,CARD,SUCCESS,1,2023-10-05
1444,1444,CARD,SUCCESS,1,2024-04-26
1445,1445,CARD,SUCCESS,1,2023-03-03
1446,1446,UPI,SUCCESS,1,2023-03-10
1447,1447,NETBANKING,SUCCESS,1,2022-01-16
1448,1448,NETBANKING,SUCCESS,1,2023-08-15
1449,1449,UPI,SUCCESS,1,2023-12-17
1450,1450,UPI,SUCCESS,1,2022-01-29
1451,1451,NETBANKING,SUCCESS,1,2023-08-10
1452,1452,UPI,SUCCESS,1,2022-11-18
1453,1453,UPI,SUCCESS,1,2023-12-15
1454,1454,UPI,SUCCESS,1,2024-06-20
1455,1455,CARD,SUCCESS,1,2023-03-26
1456,1456,CARD,SUCCESS,1,2022-04-09
1457,1457,NETBANKING,SUCCESS,1,2024-11-16
1458,1458,CARD,SUCCESS,1,2024-09-04
1459,1459,NETBANKING,SUCCESS,1,2024-11-15
1460,1460,UPI,SUCCESS,1,2024-06-18
1461,1461,UPI,SUCCESS,1,2024-02-10
1462,1462,UPI,SUCCESS,1,2024-05-04
1463,1463,NETBANKING,SUCCESS,1,2022-06-25
1464,1464,CARD,SUCCESS,1,2023-03-11
1465,1465,NETBANKING,SUCCESS,1,2024-11-16
1466,1466,NETBANKING,SUCCESS,1,2024-09-17
1467,1467,UPI,SUCCESS,1,2024-03-20
1468,1468,CARD,SUCCESS,1,2024-10-04
1469,1469,UPI,SUCCESS,1,2024-11-06
1470,1470,UPI,SUCCESS,1,2024-03-22
1471,1471,CARD,SUCCESS,1,2024-09-20
1472,1472,NETBANKING,FAILED,0,2025-01-01
1473,1473,UPI,SUCCESS,1,2024-08-26
1474,1474,NETBANKING,SUCCESS,1,2024-05-10
1475,1475,NETBANKING,FAILED,0,2021-11-14
1476,1476,CARD,SUCCESS,1,2022-09-07
1477,1477,CARD,FAILED,0,2022-09-12
1478,1478,NETBANKING,SUCCESS,1,2024-12-16
1479,1479,UPI,SUCCESS,1,2024-08-05
1480,1480,UPI,SUCCESS,1,2023-08-20
1481,1481,UPI,SUCCESS,1,2023-10-21
1482,1482,UPI,SUCCESS,1,2024-02-17
1483,1483,NETBANKING,SUCCESS,1,2024-12-11
1484,1484,CARD,SUCCESS,1,2024-08-23
1485,1485,UPI,SUCCESS,1,2024-10-02
1486,1486,CARD,SUCCESS,1,2024-11-05
1487,1487,NETBANKING,SUCCESS,1,2024-02-06
1488,1488,UPI,SUCCESS,1,2024-09-10
1489,1489,NETBANKING,SUCCESS,1,2023-01-30
1490,1490,NETBANKING,SUCCESS,1,2024-12-21
1491,1491,CARD,SUCCESS,1,2024-10-20
1492,1492,UPI,SUCCESS,1,2024-04-05
1493,1493,CARD,SUCCESS,1,2024-01-30
1494,1494,UPI,SUCCESS,1,2024-09-09
1495,1495,UPI,SUCCESS,1,2024-10-31
1496,1496,UPI,SUCCESS,1,2023-06-29
1497,1497,UPI,SUCCESS,1,2023-09-05
1498,1498,CARD,SUCCESS,1,2023-10-26
1499,1499,NETBANKING,SUCCESS,1,2023-10-12
1500,1500,UPI,SUCCESS,1,2023-09-22
1501,1501,NETBANKING,SUCCESS,1,2024-01-27
1502,1502,CARD,SUCCESS,1,2023-06-16
1503,1503,CARD,SUCCESS,1,2022-06-10
1504,1504,NETBANKING,SUCCESS,1,2023-04-28
1505,1505,NETBANKING,FAILED,0,2023-05-19
1506,1506,NETBANKING,SUCCESS,1,2024-09-17
1507,1507,CARD,SUCCESS,1,2024-06-26
1508,1508,CARD,SUCCESS,1,2024-07-05
1509,1509,NETBANKING,SUCCESS,1,2024-01-21
1510,1510,NETBANKING,SUCCESS,1,2023-06-19
1511,1511,NETBANKING,SUCCESS,1,2024-05-22
1512,1512,NETBANKING,SUCCESS,1,2023-07-21
1513,1513,NETBANKING,SUCCESS,1,2023-10-14
1514,1514,UPI,SUCCESS,1,2024-07-31
1515,1515,NETBANKING,SUCCESS,1,2022-10-19
1516,1516,NETBANKING,SUCCESS,1,2023-12-19
1517,1517,NETBANKING,SUCCESS,1,2022-06-26
1518,1518,CARD,SUCCESS,1,2024-02-14
1519,1519,NETBANKING,SUCCESS,1,2024-09-27
1520,1520,NETBANKING,SUCCESS,1,2024-09-07
1521,1521,CARD,SUCCESS,1,2022-01-05
1522,1522,UPI,SUCCESS,1,2024-12-10
1523,1523,CARD,SUCCESS,1,2021-11-30
1524,1524,CARD,SUCCESS,1,2022-01-24
1525,1525,CARD,SUCCESS,1,2023-08-31
1526,1526,UPI,SUCCESS,1,2024-06-23
1527,1527,NETBANKING,SUCCESS,1,2022-04-03
1528,1528,NETBANKING,SUCCESS,1,2023-04-14
1529,1529,UPI,SUCCESS,1,2023-05-08
1530,1530,CARD,SUCCESS,1,2022-02-22
1531,1531,CARD,SUCCESS,1,2024-08-23
1532,1532,UPI,SUCCESS,1,2024-12-24
1533,1533,CARD,SUCCESS,1,2024-10-02
1534,1534,NETBANKING,SUCCESS,1,2024-03-20
1535,1535,UPI,FAILED,0,2024-09-03
1536,1536,NETBANKING,SUCCESS,1,2024-12-21
1537,1537,CARD,SUCCESS,1,2024-11-10
1538,1538,CARD,SUCCESS,1,2024-02-14
1539,1539,NETBANKING,SUCCESS,1,2024-09-28
1540,1540,CARD,SUCCESS,1,2024-03-26
1541,1541,CARD,SUCCESS,1,2024-10-05
1542,1542,UPI,SUCCESS,1,2023-01-02
1543,1543,UPI,SUCCESS,1,2022-03-23
1544,1544,NETBANKING,SUCCESS,1,2024-12-24
1545,1545,UPI,FAILED,0,2024-12-29
1546,1546,NETBANKING,SUCCESS,1,2024-12-21
1547,1547,UPI,SUCCESS,1,2025-01-01
1548,1548,CARD,SUCCESS,1,2024-12-16
1549,1549,CARD,SUCCESS,1,2023-04-20
1550,1550,UPI,SUCCESS,1,2024-03-24
1551,1551,NETBANKING,SUCCESS,1,2021-12-25
1552,1552,UPI,SUCCESS,1,2024-10-03
1553,1553,UPI,SUCCESS,1,2024-10-06
1554,1554,CARD,SUCCESS,1,2022-06-12
1555,1555,UPI,SUCCESS,1,2022-05-06
1556,1556,UPI,SUCCESS,1,2021-11-20
1557,1557,NETBANKING,SUCCESS,1,2021-09-06
1558,1558,UPI,SUCCESS,1,2024-11-11
1559,1559,NETBANKING,SUCCESS,1,2024-12-30
1560,1560,NETBANKING,SUCCESS,1,2023-11-12
1561,1561,CARD,SUCCESS,1,2024-08-31
1562,1562,UPI,SUCCESS,1,2024-05-22
1563,1563,NETBANKING,SUCCESS,1,2024-05-09
1564,1564,CARD,SUCCESS,1,2022-12-02
1565,1565,NETBANKING,SUCCESS,1,2023-09-02
1566,1566,NETBANKING,SUCCESS,1,2024-06-16
1567,1567,CARD,SUCCESS,1,2024-09-27
1568,1568,CARD,SUCCESS,1,2024-11-17
1569,1569,UPI,SUCCESS,1,2024-05-11
1570,1570,CARD,SUCCESS,1,2024-05-21
1571,1571,NETBANKING,SUCCESS,1,2024-11-01
1572,1572,NETBANKING,SUCCESS,1,2022-05-12
1573,1573,UPI,SUCCESS,1,2024-06-23
1574,1574,UPI,SUCCESS,1,2022-06-08
1575,1575,NETBANKING,SUCCESS,1,2022-02-08
1576,1576,NETBANKING,SUCCESS,1,2021-08-29
1577,1577,UPI,SUCCESS,1,2022-01-13
1578,1578,CARD,SUCCESS,1,2024-10-12
1579,1579,UPI,SUCCESS,1,2024-03-13
1580,1580,NETBANKING,SUCCESS,1,2021-04-28
1581,1581,NETBANKING,SUCCESS,1,2024-02-05
1582,1582,NETBANKING,SUCCESS,1,2023-08-09
1583,1583,UPI,SUCCESS,1,2024-06-28
1584,1584,CARD,SUCCESS,1,2021-10-26
1585,1585,UPI,SUCCESS,1,2023-01-15
1586,1586,CARD,SUCCESS,1,2021-10-14
1587,1587,NETBANKING,SUCCESS,1,2022-10-25
1588,1588,UPI,SUCCESS,1,2024-12-08
1589,1589,NETBANKING,SUCCESS,1,2022-06-30
1590,1590,CARD,SUCCESS,1,2024-08-23
1591,1591,NETBANKING,SUCCESS,1,2023-12-22
1592,1592,UPI,SUCCESS,1,2023-08-13
1593,1593,CARD,SUCCESS,1,2024-02-23
1594,1594,NETBANKING,SUCCESS,1,2023-07-04
1595,1595,CARD,SUCCESS,1,2024-12-25
1596,1596,UPI,SUCCESS,1,2022-10-07
1597,1597,UPI,SUCCESS,1,2022-01-04
1598,1598,CARD,SUCCESS,1,2023-01-18
1599,1599,UPI,SUCCESS,1,2024-12-03
1600,1600,UPI,SUCCESS,1,2021-11-03
1601,1601,CARD,SUCCESS,1,2024-12-24
1602,1602,NETBANKING,SUCCESS,1,2024-09-24
1603,1603,CARD,SUCCESS,1,2023-10-13
1604,1604,CARD,SUCCESS,1,2024-09-22
1605,1605,UPI,SUCCESS,1,2024-07-11
1606,1606,NETBANKING,SUCCESS,1,2023-07-22
1607,1607,NETBANKING,SUCCESS,1,2024-06-23
1608,1608,NETBANKING,SUCCESS,1,2024-06-15
1609,1609,CARD,SUCCESS,1,2024-12-15
1610,1610,UPI,SUCCESS,1,2024-01-05
1611,1611,NETBANKING,SUCCESS,1,2024-02-07
1612,1612,UPI,SUCCESS,1,2023-10-31
1613,1613,CARD,SUCCESS,1,2024-11-07
1614,1614,UPI,SUCCESS,1,2024-10-05
1615,1615,UPI,SUCCESS,1,2021-02-11
1616,1616,CARD,SUCCESS,1,2023-04-28
1617,1617,CARD,SUCCESS,1,2024-07-11
1618,1618,UPI,SUCCESS,1,2024-11-26
1619,1619,UPI,SUCCESS,1,2024-07-04
1620,1620,NETBANKING,SUCCESS,1,2024-11-03
1621,1621,NETBANKING,SUCCESS,1,2023-09-11
1622,1622,NETBANKING,SUCCESS,1,2022-10-19
1623,1623,CARD,SUCCESS,1,2024-07-13
1624,1624,CARD,SUCCESS,1,2024-03-19
1625,1625,UPI,SUCCESS,1,2024-10-10
1626,1626,UPI,SUCCESS,1,2024-11-07
1627,1627,CARD,SUCCESS,1,2024-09-10
1628,1628,UPI,SUCCESS,1,2024-12-09
1629,1629,UPI,SUCCESS,1,2023-12-28
