order_id,user_id,order_date,order_status
1524,724,2022-01-24,DELIVERED
1525,724,2023-08-31,DELIVERED
1526,724,2024-06-23,DELIVERED
1527,724,2022-04-03,DELIVERED
1528,724,2023-04-14,DELIVERED
1529,724,2023-05-08,DELIVERED
1530,724,2022-02-22,DELIVERED
1531,725,2024-08-23,DELIVERED
1532,725,2024-12-24,DELIVERED
1533,725,2024-10-02,DELIVERED
1534,726,2024-03-20,DELIVERED
1535,727,2024-09-03,DELIVERED
1536,727,2024-12-21,DELIVERED
1537,727,2024-11-10,DELIVERED
1538,728,2024-02-14,DELIVERED
1539,728,2024-09-28,DELIVERED
1540,729,2024-03-26,DELIVERED
1541,729,2024-10-05,DELIVERED
1542,730,2023-01-02,DELIVERED
1543,731,2022-03-23,DELIVERED
1544,732,2024-12-24,DELIVERED
1545,732,2024-12-29,DELIVERED
1546,732,2024-12-21,DELIVERED
1547,732,2025-01-01,DELIVERED
1548,732,2024-12-16,DELIVERED
1549,733,2023-04-20,DELIVERED
1550,734,2024-03-24,DELIVERED
1551,735,2021-12-25,DELIVERED
1552,736,2024-10-03,DELIVERED
1553,736,2024-10-06,DELIVERED
1554,736,2022-06-12,DELIVERED
1555,736,2022-05-06,DELIVERED
1556,736,2021-11-20,DELIVERED
1557,736,2021-09-06,DELIVERED
1558,736,2024-11-11,DELIVERED
1559,736,2024-12-30,DELIVERED
1560,736,2023-11-12,DELIVERED
1561,736,2024-08-31,DELIVERED
1562,737,2024-05-22,DELIVERED
1563,738,2024-05-09,DELIVERED
1564,739,2022-12-02,DELIVERED
1565,739,2023-09-02,DELIVERED
1566,740,2024-06-16,DELIVERED
1567,740,2024-09-27,DELIVERED
1568,740,2024-11-17,DELIVERED
1569,740,2024-05-11,DELIVERED
1570,740,2024-05-21,DELIVERED
1571,741,2024-11-01,DELIVERED
1572,742,2022-05-12,DELIVERED
1573,743,2024-06-23,DELIVERED
1574,743,2022-06-08,DELIVERED
1575,743,2022-02-08,DELIVERED
1576,743,2021-08-29,DELIVERED
1577,743,2022-01-13,DELIVERED
1578,743,2024-10-12,DELIVERED
1579,743,2024-03-13,DELIVERED
1580,743,2021-04-28,DELIVERED
1581,743,2024-02-05,DELIVERED
1582,743,2023-08-09,DELIVERED
1583,744,2024-06-28,DELIVERED
1584,744,2021-10-26,DELIVERED
1585,744,2023-01-15,DELIVERED
1586,744,2021-10-14,DELIVERED
1587,744,2022-10-25,DELIVERED
1588,745,2024-12-08,DELIVERED
1589,746,2022-06-30,DELIVERED
1590,746,2024-08-23,DELIVERED
1591,747,2023-12-22,DELIVERED
1592,748,2023-08-13,DELIVERED
1593,749,2024-02-23,DELIVERED
1594,749,2023-07-04,DELIVERED
1595,749,2024-12-25,DELIVERED
1596,750,2022-10-07,DELIVERED
1597,750,2022-01-04,DELIVERED
1598,750,2023-01-18,DELIVERED
1599,750,2024-12-03,DELIVERED
1600,750,2021-11-03,DELIVERED
1601,751,2024-12-24,DELIVERED
1602,751,2024-09-24,DELIVERED
1603,752,2023-10-13,DELIVERED
1604,752,2024-09-22,DELIVERED
1605,752,2024-07-11,DELIVERED
1606,753,2023-07-22,DELIVERED
1607,754,2024-06-23,DELIVERED
1608,755,2024-06-15,DELIVERED
1609,756,2024-12-15,DELIVERED
1610,757,2024-01-05,DELIVERED
1611,758,2024-02-07,DELIVERED
1612,758,2023-10-31,DELIVERED
1613,759,2024-11-07,DELIVERED
1614,759,2024-10-05,DELIVERED
1615,760,2021-02-11,DELIVERED
1616,761,2023-04-28,DELIVERED
1617,762,2024-07-11,DELIVERED
1618,762,2024-11-26,DELIVERED
1619,762,2024-07-04,DELIVERED
1620,763,2024-11-03,DELIVERED
1621,763,2023-09-11,DELIVERED
1622,763,2022-10-19,DELIVERED
1623,764,2024-07-13,DELIVERED
1624,764,2024-03-19,DELIVERED
1625,765,2024-10-10,DELIVERED
1626,765,2024-11-07,DELIVERED
1627,766,2024-09-10,DELIVERED
1628,767,2024-12-09,DELIVERED
1629,768,2023-12-28,DELIVERED
1630,769,2024-07-19,DELIVERED
1631,770,2023-07-20,DELIVERED
1632,770,2024-09-18,DELIVERED
1633,771,2023-09-11,DELIVERED
1634,772,2024-06-18,DELIVERED
1635,772,2024-07-21,DELIVERED
1636,773,2024-10-19,CANCELLED
1637,774,2024-12-08,DELIVERED
1638,775,2024-06-29,DELIVERED
1639,776,2024-11-12,DELIVERED
1640,777,2022-06-29,DELIVERED
1641,777,2024-08-15,DELIVERED
1642,777,2023-01-19,DELIVERED
1643,777,2024-09-02,DELIVERED
1644,777,2024-07-31,DELIVERED
1645,778,2023-12-28,DELIVERED
1646,779,2024-10-28,DELIVERED
1647,780,2022-11-08,DELIVERED
1648,780,2023-03-25,CANCELLED
1649,780,2022-03-07,DELIVERED
1650,780,2022-03-05,DELIVERED
1651,780,2021-11-09,DELIVERED
1652,781,2024-12-25,CANCELLED
1653,781,2022-04-25,DELIVERED
1654,781,2024-05-30,CANCELLED
1655,782,2024-09-25,DELIVERED
1656,783,2023-04-06,DELIVERED
1657,784,2024-10-15,DELIVERED
1658,785,2024-07-02,DELIVERED
1659,786,2024-11-09,DELIVERED
1660,786,2024-12-15,DELIVERED
1661,786,2024-12-15,DELIVERED
1662,787,2024-10-25,DELIVERED
1663,788,2024-10-02,DELIVERED
1664,789,2022-06-29,DELIVERED
1665,789,2023-09-17,DELIVERED
1666,789,2023-11-10,DELIVERED
1667,789,2022-11-29,DELIVERED
1668,789,2024-12-18,DELIVERED
1669,790,2024-12-13,DELIVERED
1670,790,2024-12-03,DELIVERED
1671,791,2023-08-24,DELIVERED
1672,791,2023-10-01,DELIVERED
1673,791,2023-10-10,DELIVERED
1674,791,2022-08-06,DELIVERED
1675,791,2023-06-16,DELIVERED
1676,791,2023-05-13,DELIVERED
1677,791,2023-10-02,DELIVERED
1678,791,2022-05-16,DELIVERED
1679,791,2024-03-14,DELIVERED
1680,791,2023-01-05,DELIVERED
1681,792,2024-12-18,DELIVERED
1682,792,2024-11-05,DELIVERED
1683,792,2024-04-22,DELIVERED
1684,792,2024-07-03,DELIVERED
1685,792,2023-01-19,DELIVERED
1686,793,2024-12-30,DELIVERED
1687,793,2024-09-25,DELIVERED
1688,793,2024-12-13,DELIVERED
1689,794,2023-06-19,CANCELLED
1690,794,2023-07-09,DELIVERED
1691,794,2024-08-08,DELIVERED
1692,795,2024-09-21,DELIVERED
1693,795,2022-05-16,DELIVERED
1694,795,2024-04-06,DELIVERED
1695,795,2023-07-25,DELIVERED
1696,795,2021-10-11,DELIVERED
1697,795,2022-10-12,DELIVERED
1698,795,2024-04-14,DELIVERED
1699,795,2022-11-07,DELIVERED
1700,795,2021-11-26,DELIVERED
1701,795,2023-01-13,DELIVERED
1702,796,2023-10-31,DELIVERED
1703,796,2023-06-14,CANCELLED
1704,797,2022-11-15,DELIVERED
1705,798,2024-02-12,DELIVERED
1706,798,2022-10-27,CANCELLED
1707,798,2023-09-11,DELIVERED
1708,799,2024-09-06,DELIVERED
1709,800,2024-05-09,DELIVERED
1710,801,2023-12-09,DELIVERED
1711,801,2024-03-01,DELIVERED
1712,801,2024-02-15,DELIVERED
1713,802,2024-11-06,DELIVERED
1714,803,2024-11-05,DELIVERED
1715,803,2024-11-05,DELIVERED
1716,803,2024-12-14,DELIVERED
1717,803,2024-11-23,DELIVERED
1718,803,2024-11-09,DELIVERED
1719,804,2024-09-22,DELIVERED
1720,805,2024-11-12,DELIVERED
1721,806,2023-04-27,DELIVERED
1722,807,2023-07-05,DELIVERED
1723,807,2023-01-03,CANCELLED
1724,807,2024-02-22,DELIVERED
1725,807,2024-02-26,DELIVERED
1726,807,2024-01-30,DELIVERED
1727,808,2024-08-16,DELIVERED
1728,809,2021-11-08,DELIVERED
1729,809,2024-04-25,DELIVERED
1730,809,2022-10-30,DELIVERED
1731,810,2023-02-23,DELIVERED
1732,810,2022-04-15,DELIVERED
1733,810,2023-12-07,DELIVERED
1734,811,2024-10-26,DELIVERED
1735,811,2024-10-13,DELIVERED
1736,812,2023-10-13,DELIVERED
1737,813,2024-12-02,DELIVERED
1738,814,2024-11-30,DELIVERED
1739,815,2024-11-28,CANCELLED
1740,815,2024-09-12,DELIVERED
1741,815,2024-11-15,CANCELLED
1742,816,2024-03-06,DELIVERED
1743,817,2023-07-24,DELIVERED
1744,818,2023-01-27,DELIVERED
1745,818,2023-04-03,DELIVERED
1746,818,2022-10-28,DELIVERED
1747,819,2025-01-01,DELIVERED
1748,820,2023-08-01,DELIVERED
1749,821,2023-01-08,CANCELLED
1750,821,2022-09-04,DELIVERED
1751,821,2022-11-18,DELIVERED
1752,822,2024-03-04,DELIVERED
1753,823,2024-03-28,DELIVERED
1754,824,2023-11-28,DELIVERED
1755,824,2024-03-21,DELIVERED
1756,824,2024-09-26,DELIVERED
1757,824,2024-07-02,DELIVERED
1758,824,2023-11-23,DELIVERED
1759,824,2024-12-04,DELIVERED
1760,824,2024-12-01,DELIVERED
1761,824,2024-12-01,DELIVERED
1762,824,2024-03-01,DELIVERED
1763,824,2024-01-11,DELIVERED
1764,825,2024-01-30,DELIVERED
1765,825,2024-08-08,DELIVERED
1766,826,2024-12-06,DELIVERED
1767,826,2024-08-28,DELIVERED
1768,826,2024-10-24,DELIVERED
1769,827,2023-05-25,DELIVERED
1770,828,2023-11-06,DELIVERED
1771,829,2022-11-11,DELIVERED
1772,830,2023-10-23,DELIVERED
1773,830,2024-11-13,DELIVERED
1774,831,2021-10-03,DELIVERED
1775,832,2024-10-14,DELIVERED
1776,833,2024-02-16,DELIVERED
1777,834,2022-12-26,DELIVERED
1778,835,2024-09-16,DELIVERED
1779,836,2023-03-26,DELIVERED
1780,836,2023-06-28,DELIVERED
1781,837,2022-10-26,DELIVERED
1782,838,2024-02-16,DELIVERED
1783,838,2023-10-25,DELIVERED
1784,838,2024-05-10,DELIVERED
1785,839,2024-12-19,DELIVERED
1786,840,2024-12-04,CANCELLED
1787,841,2021-11-21,DELIVERED
1788,842,2024-12-15,DELIVERED
1789,843,2024-05-05,DELIVERED
1790,843,2024-02-27,DELIVERED
1791,844,2024-12-20,DELIVERED
1792,845,2024-01-08,CANCELLED
1793,845,2023-06-19,DELIVERED
1794,846,2024-09-15,DELIVERED
1795,846,2024-11-13,DELIVERED
1796,846,2024-12-24,DELIVERED
1797,846,2024-11-19,DELIVERED
1798,846,2024-11-22,DELIVERED
1799,847,2022-10-04,DELIVERED
1800,848,2024-01-14,DELIVERED
1801,848,2024-07-28,DELIVERED
1802,848,2023-10-28,DELIVERED
1803,848,2023-12-07,DELIVERED
1804,848,2024-11-08,DELIVERED
1805,849,2023-11-15,DELIVERED
1806,850,2022-11-07,DELIVERED
1807,850,2024-05-30,DELIVERED
1808,850,2024-04-21,DELIVERED
1809,851,2023-06-18,DELIVERED
1810,852,2024-11-15,DELIVERED
1811,853,2024-09-10,DELIVERED
1812,854,2024-05-20,DELIVERED
1813,854,2022-12-03,DELIVERED
1814,855,2023-02-27,DELIVERED
1815,855,2023-07-29,DELIVERED
1816,856,2024-03-18,DELIVERED
1817,856,2022-10-16,DELIVERED
1818,857,2024-04-06,DELIVERED
1819,858,2021-03-28,DELIVERED
1820,859,2022-08-28,DELIVERED
1821,860,2024-04-14,DELIVERED
1822,861,2024-01-19,DELIVERED
1823,861,2024-07-21,DELIVERED
1824,861,2023-10-24,DELIVERED
1825,862,2022-04-25,DELIVERED
1826,863,2024-05-05,DELIVERED
1827,864,2023-08-19,DELIVERED
1828,865,2024-01-09,DELIVERED
1829,865,2024-05-30,DELIVERED
1830,866,2024-09-19,DELIVERED
1831,866,2021-07-28,DELIVERED
1832,866,2024-05-02,DELIVERED
1833,866,2024-03-05,DELIVERED
1834,866,2022-01-05,DELIVERED
1835,867,2023-08-16,CANCELLED
1836,868,2024-02-19,DELIVERED
1837,869,2024-12-19,DELIVERED
1838,869,2024-08-06,DELIVERED
1839,869,2024-12-05,DELIVERED
1840,870,2022-02-07,DELIVERED
1841,871,2024-11-17,DELIVERED
1842,871,2024-08-10,DELIVERED
1843,871,2024-07-11,DELIVERED
1844,872,2024-10-12,DELIVERED
1845,873,2024-05-04,CANCELLED
1846,873,2024-01-21,DELIVERED
1847,874,2023-09-22,DELIVERED
1848,875,2022-05-15,DELIVERED
1849,875,2024-07-13,DELIVERED
1850,875,2023-05-31,DELIVERED
1851,876,2024-08-01,DELIVERED
1852,877,2024-12-18,DELIVERED
1853,878,2023-05-05,DELIVERED
1854,879,2024-11-08,DELIVERED
1855,880,2022-09-02,CANCELLED
1856,880,2024-07-04,DELIVERED
1857,880,2022-11-15,CANCELLED
1858,880,2023-07-20,DELIVERED
1859,880,2024-10-18,CANCELLED
1860,881,2024-11-26,DELIVERED
1861,882,2023-10-28,DELIVERED
1862,883,2023-06-06,DELIVERED
1863,884,2024-12-20,DELIVERED
1864,884,2024-10-25,DELIVERED
1865,884,2024-06-09,DELIVERED
1866,885,2024-09-24,DELIVERED
1867,885,2024-09-07,DELIVERED
1868,886,2024-09-10,DELIVERED
1869,887,2023-02-19,DELIVERED
1870,887,2024-09-25,DELIVERED
1871,887,2024-07-31,DELIVERED
1872,887,2023-06-12,DELIVERED
1873,887,2024-07-28,DELIVERED
1874,888,2023-09-12,DELIVERED
1875,889,2024-05-14,DELIVERED
1876,889,2024-10-04,DELIVERED
1877,890,2022-05-11,DELIVERED
1878,890,2022-12-23,DELIVERED
1879,890,2023-07-02,DELIVERED
1880,890,2023-03-28,DELIVERED
1881,890,2021-10-21,DELIVERED
1882,891,2024-03-24,DELIVERED
1883,892,2023-08-03,DELIVERED
1884,893,2024-10-21,DELIVERED
1885,894,2024-10-19,DELIVERED
1886,895,2024-05-12,DELIVERED
1887,896,2023-06-08,CANCELLED
1888,896,2024-03-23,DELIVERED
1889,896,2023-02-09,DELIVERED
1890,897,2024-09-20,CANCELLED
1891,898,2024-08-22,CANCELLED
1892,899,2024-08-11,DELIVERED
1893,899,2024-01-26,CANCELLED
1894,899,2024-08-28,DELIVERED
1895,899,2024-11-07,DELIVERED
1896,899,2024-01-01,DELIVERED
1897,899,2024-07-15,DELIVERED
1898,899,2024-11-08,DELIVERED
1899,899,2024-03-17,DELIVERED
1900,899,2024-05-11,CANCELLED
1901,899,2024-06-18,DELIVERED
1902,900,2024-12-12,DELIVERED
1903,900,2024-11-09,CANCELLED
1904,900,2024-11-07,CANCELLED
1905,901,2023-07-31,CANCELLED
1906,902,2023-11-29,DELIVERED
1907,902,2024-11-07,DELIVERED
1908,902,2024-08-14,DELIVERED
1909,903,2022-09-14,DELIVERED
1910,904,2023-11-01,DELIVERED
1911,904,2024-02-26,DELIVERED
1912,905,2024-06-03,DELIVERED
1913,905,2024-04-09,DELIVERED
1914,905,2024-10-23,DELIVERED
1915,906,2024-05-28,CANCELLED
1916,907,2024-06-18,DELIVERED
1917,908,2024-12-30,DELIVERED
1918,909,2024-11-16,DELIVERED
1919,909,2024-11-03,DELIVERED
1920,909,2024-11-26,DELIVERED
1921,910,2022-03-19,DELIVERED
1922,911,2022-11-18,DELIVERED
1923,911,2024-02-28,DELIVERED
1924,912,2024-02-23,DELIVERED
1925,913,2023-07-12,DELIVERED
1926,913,2023-09-05,DELIVERED
1927,913,2024-08-04,DELIVERED
1928,913,2024-12-14,DELIVERED
1929,913,2024-06-28,DELIVERED
1930,913,2023-07-09,DELIVERED
1931,913,2023-06-14,CANCELLED
1932,913,2024-01-04,DELIVERED
1933,913,2023-11-23,DELIVERED
1934,913,2024-04-23,DELIVERED
1935,914,2024-08-24,DELIVERED
1936,915,2024-07-30,DELIVERED
1937,916,2023-08-17,DELIVERED
1938,917,2023-03-08,DELIVERED
1939,917,2023-04-10,DELIVERED
1940,917,2024-06-20,DELIVERED
1941,917,2024-09-14,DELIVERED
1942,917,2023-12-13,DELIVERED
1943,918,2023-05-14,DELIVERED
1944,919,2024-12-02,CANCELLED
1945,920,2023-03-19,DELIVERED
1946,920,2023-07-18,DELIVERED
1947,921,2024-05-30,DELIVERED
1948,922,2024-11-21,DELIVERED
1949,923,2024-06-07,CANCELLED
1950,923,2024-07-26,DELIVERED
1951,923,2024-11-20,DELIVERED
1952,924,2024-05-27,DELIVERED
1953,924,2023-10-02,DELIVERED
1954,924,2023-07-01,DELIVERED
1955,925,2022-02-26,DELIVERED
1956,925,2024-10-30,DELIVERED
1957,926,2024-09-02,DELIVERED
1958,926,2024-10-18,DELIVERED
1959,926,2024-06-21,DELIVERED
1960,927,2022-08-12,DELIVERED
1961,927,2021-11-11,DELIVERED
1962,927,2023-09-05,DELIVERED
1963,927,2023-01-01,DELIVERED
1964,927,2021-08-30,DELIVERED
1965,928,2022-11-28,DELIVERED
1966,928,2022-07-06,DELIVERED
1967,929,2023-12-14,DELIVERED
1968,930,2024-10-13,DELIVERED
1969,931,2024-03-22,DELIVERED
1970,932,2024-11-23,DELIVERED
1971,933,2024-03-17,DELIVERED
1972,934,2023-03-05,DELIVERED
1973,935,2024-03-15,DELIVERED
1974,935,2021-05-21,DELIVERED
1975,935,2021-09-07,DELIVERED
1976,935,2021-10-21,DELIVERED
1977,935,2024-05-19,DELIVERED
1978,935,2022-11-23,DELIVERED
1979,935,2024-06-08,CANCELLED
1980,935,2024-07-26,DELIVERED
1981,935,2023-04-02,DELIVERED
1982,935,2023-04-01,DELIVERED
1983,936,2024-11-10,DELIVERED
1984,936,2024-02-08,DELIVERED
1985,936,2024-01-13,DELIVERED
1986,937,2024-11-07,DELIVERED
1987,937,2023-09-13,DELIVERED
1988,938,2024-05-30,DELIVERED
1989,939,2024-12-31,CANCELLED
1990,939,2024-12-25,DELIVERED
1991,939,2024-12-29,DELIVERED
1992,940,2022-12-02,DELIVERED
1993,940,2024-03-21,DELIVERED
1994,941,2023-08-28,DELIVERED
1995,942,2022-07-24,DELIVERED
1996,943,2023-10-08,CANCELLED
1997,943,2024-12-22,DELIVERED
1998,944,2024-04-11,DELIVERED
1999,945,2023-06-16,DELIVERED
2000,946,2023-05-21,DELIVERED
2001,946,2024-06-30,DELIVERED
2002,946,2023-10-12,DELIVERED
2003,947,2024-12-24,CANCELLED
2004,948,2024-10-18,DELIVERED
2005,948,2022-12-23,DELIVERED
2006,948,2024-01-21,DELIVERED
2007,949,2023-04-19,DELIVERED
2008,949,2024-05-04,DELIVERED
2009,949,2023-11-23,DELIVERED
2010,949,2022-07-19,DELIVERED
2011,949,2023-02-01,DELIVERED
2012,950,2024-01-23,DELIVERED
2013,951,2024-03-28,CANCELLED
2014,952,2024-04-04,DELIVERED
2015,952,2024-08-11,DELIVERED
2016,952,2023-01-17,DELIVERED
2017,953,2024-10-01,DELIVERED
2018,953,2023-09-23,DELIVERED
2019,953,2024-02-15,DELIVERED
2020,953,2023-08-04,DELIVERED
2021,953,2024-06-21,DELIVERED
2022,954,2023-05-25,DELIVERED
2023,955,2022-08-15,DELIVERED
2024,955,2023-02-07,DELIVERED
2025,955,2023-08-24,CANCELLED
2026,956,2023-07-26,DELIVERED
2027,957,2024-04-05,DELIVERED
2028,957,2024-04-25,DELIVERED
2029,958,2024-03-22,DELIVERED
2030,958,2024-07-30,DELIVERED
2031,958,2024-07-23,DELIVERED
2032,958,2024-08-12,DELIVERED
2033,958,2024-05-04,DELIVERED
2034,959,2023-10-10,DELIVERED
2035,959,2023-06-15,DELIVERED
2036,959,2021-12-17,DELIVERED
2037,960,2024-02-09,DELIVERED
2038,960,2023-01-20,DELIVERED
2039,960,2023-11-21,DELIVERED
2040,961,2023-07-03,DELIVERED
2041,961,2023-09-23,DELIVERED
2042,961,2022-12-20,DELIVERED
2043,962,2024-05-31,DELIVERED
2044,962,2023-07-24,DELIVERED
2045,963,2024-11-08,DELIVERED
2046,963,2024-11-09,DELIVERED
2047,963,2024-12-18,DELIVERED
2048,963,2024-11-10,DELIVERED
2049,963,2024-11-15,DELIVERED
2050,964,2024-07-29,DELIVERED
2051,965,2024-01-25,DELIVERED
2052,965,2023-11-26,DELIVERED
2053,966,2024-09-17,DELIVERED
2054,967,2024-03-04,DELIVERED
2055,967,2024-03-28,DELIVERED
2056,967,2024-10-03,DELIVERED
2057,968,2024-01-25,DELIVERED
2058,969,2024-06-24,CANCELLED
2059,970,2023-11-14,DELIVERED
2060,970,2023-11-27,DELIVERED
2061,971,2021-10-17,DELIVERED
2062,972,2024-02-13,DELIVERED
2063,972,2024-11-25,DELIVERED
2064,972,2024-01-31,DELIVERED
2065,973,2023-11-20,CANCELLED
2066,974,2024-12-05,DELIVERED
2067,975,2023-09-24,CANCELLED
2068,976,2024-04-22,DELIVERED
2069,977,2023-09-12,DELIVERED
2070,977,2024-12-05,DELIVERED
2071,978,2023-12-20,DELIVERED
2072,979,2024-04-13,DELIVERED
2073,980,2024-01-28,DELIVERED
2074,981,2024-12-25,DELIVERED
2075,982,2024-09-11,DELIVERED
2076,982,2023-11-09,DELIVERED
2077,982,2024-06-17,DELIVERED
2078,982,2023-08-07,CANCELLED
2079,982,2024-07-08,DELIVERED
2080,983,2024-01-03,DELIVERED
2081,984,2024-12-15,DELIVERED
2082,984,2024-12-10,DELIVERED
2083,985,2024-12-09,CANCELLED
2084,986,2022-12-01,DELIVERED
2085,987,2024-05-13,DELIVERED
2086,987,2024-09-11,DELIVERED
2087,988,2024-09-06,DELIVERED
2088,989,2024-04-07,CANCELLED
2089,989,2024-06-10,DELIVERED
2090,989,2023-01-07,DELIVERED
2091,990,2024-10-10,DELIVERED
2092,990,2024-05-04,DELIVERED
2093,990,2024-06-21,DELIVERED
2094,990,2023-11-09,DELIVERED
2095,990,2024-08-25,DELIVERED
2096,991,2022-01-27,DELIVERED
2097,991,2024-04-21,DELIVERED
2098,992,2024-02-26,DELIVERED
2099,992,2023-05-06,DELIVERED
2100,993,2024-08-10,DELIVERED
2101,993,2022-09-13,DELIVERED
2102,993,2022-09-17,DELIVERED
2103,993,2024-07-26,DELIVERED
2104,993,2023-04-08,CANCELLED
2105,994,2023-11-16,DELIVERED
2106,995,2024-10-15,DELIVERED
2107,996,2024-09-18,DELIVERED
2108,996,2024-11-15,DELIVERED
2109,997,2024-03-22,DELIVERED
2110,998,2024-11-18,DELIVERED
2111,998,2024-08-20,DELIVERED
2112,999,2022-09-28,DELIVERED
2113,999,2023-10-03,DELIVERED
2114,1000,2023-03-02,DELIVERED
2115,1000,2023-01-08,DELIVERED
